Timestamp,Reading 1,Reading 5, Reading 10, Inserting 1,Inserting 5,Inserting 10, Updating 1,Updating 5,Updating 10, Deleting 1,Deleting 5,Deleting  10, 10 Simul. Readers,50 Simul. Reader,100 Simul. Readers,10 Simul. Tasks,50 Simul. Tasks,100 Simul. Tasks,10 Simul. Transactions,50 Simul. Transactions,100 Simul. Transactions
54.3777,6.20308,1.71429,0.694614,6.81409,1.58408,0.915116,6.7605,1.62704,0.92277,4.34365,0.905675,0.505486,0.920888,0.371877,0.317339,1.10804,0.402728,0.335382
56.0936,4.76285,1.2037,0.701814,6.42311,1.57021,0.903148,6.82584,1.63094,0.931456,4.30027,0.901854,0.504964,0.927548,0.379557,0.327095,1.11246,0.401007,0.34116
57.7873,4.5616,1.18137,0.66622,6.41645,1.56326,0.897364,6.78733,1.63396,0.92159,4.2161,0.889218,0.506393,0.917734,0.37562,0.324425,1.09461,0.402576,0.349332
59.4859,4.59058,1.23553,0.695002,6.39376,1.5777,0.898118,6.81109,1.64118,0.929816,4.17161,0.902291,0.503808,0.922159,0.370939,0.323142,1.09252,0.40257,0.341814
61.2139,4.78889,1.19548,0.724522,6.41356,1.58585,0.907962,6.95225,1.63236,0.915447,4.37795,0.923274,0.506934,0.905913,0.375617,0.33087,1.10258,0.409587,0.341382
62.9914,4.79292,1.39686,0.724686,6.93487,1.56333,0.899876,7.29933,1.6401,0.921082,4.30461,0.931801,0.508189,0.918266,0.380971,0.328177,1.09581,0.402385,0.338326
64.7666,5.05868,1.23518,0.69214,6.54609,1.58352,0.897117,7.4198,1.69144,0.930078,4.36553,0.940334,0.501449,0.917876,0.374035,0.326494,1.10532,0.405681,0.345955
66.5548,5.14931,1.28056,0.715948,6.91145,1.62192,0.920664,7.00756,1.66712,0.922772,4.49007,0.931467,0.501434,0.921664,0.375619,0.331281,1.09852,0.401927,0.345806
68.3579,5.15113,1.24429,0.711035,7.04712,1.65368,0.907955,6.9508,1.65119,0.929397,4.75308,0.908214,0.507298,0.91529,0.378401,0.328875,1.09395,0.413259,0.347664
70.1173,4.64476,1.32049,0.734133,6.65101,1.6039,0.8952,7.00371,1.63523,0.929462,4.66299,0.906179,0.503737,0.923668,0.380198,0.325995,1.15133,0.40438,0.342316
71.8464,4.90661,1.15995,0.702489,6.51407,1.54387,0.894944,6.60015,1.63647,0.928062,4.6051,0.931493,0.506049,0.908456,0.390825,0.333981,1.10172,0.408069,0.34143
73.7786,4.61814,1.34657,0.734476,6.49134,1.57004,0.897593,7.15704,1.67003,0.928881,6.25521,1.7181,0.831069,1.16001,0.446009,0.395166,1.41299,0.449653,0.392672
76.0908,8.45269,1.77657,0.932938,9.22711,1.81836,0.961379,8.45311,2.36825,0.97542,5.69289,1.09917,0.613215,1.0114,0.381197,0.35516,1.21028,0.410747,0.33623
78.4615,6.43875,1.50647,0.741291,8.72356,2.1585,1.6723,11.625,1.82231,1.02569,6.0382,1.18391,0.601267,1.08223,0.386813,0.324544,1.16536,0.401059,0.347412
80.6195,6.75509,1.22384,0.733267,8.63289,1.82733,0.957544,8.73377,1.84175,1.05471,5.75942,1.32341,0.508702,0.930107,0.37475,0.323852,1.12617,0.460905,0.423913
82.8436,7.31758,1.61454,0.698644,8.62269,1.71908,0.9867,8.69094,1.66117,0.95664,6.48179,1.16635,0.625374,1.10351,0.384896,0.33093,1.18709,0.408667,0.355987
85.0018,6.63517,1.52599,0.746747,7.9026,1.75217,0.901559,8.97775,1.92794,0.959079,5.63487,1.39545,0.972597,1.02302,0.382856,0.332399,1.17419,0.40533,0.345053
87.1263,6.56673,1.54114,0.758606,8.25882,1.70922,0.953895,8.28001,2.27391,0.985942,5.61786,1.03272,0.625343,0.985463,0.39856,0.360309,1.2303,0.403736,0.340085
89.2893,6.90278,1.51104,0.72107,7.79549,1.60057,1.43142,8.71527,1.79838,1.0028,6.10216,1.17798,0.596983,1.07776,0.382116,0.330851,1.1856,0.406353,0.352644
91.4056,6.28283,1.13283,0.727035,8.30878,1.79459,0.976086,8.81081,1.77647,1.09327,5.72588,1.34796,0.563168,0.926481,0.383499,0.330942,1.17385,0.406105,0.396164
93.5667,7.10846,1.39033,0.822771,8.00329,2.12943,0.952481,8.11704,1.91408,0.92324,6.02682,1.51701,0.502411,0.97402,0.37285,0.330707,1.18232,0.421071,0.364079
95.7097,6.05154,1.35409,1.11686,8.34308,1.68194,0.957103,8.82159,1.89216,0.97481,5.90953,1.00189,0.523885,0.947042,0.38778,0.332072,1.64799,0.404963,0.343414
97.4349,4.81012,1.21222,0.699449,6.4766,1.5644,0.905621,6.88895,1.64598,0.928015,4.31582,0.90663,0.504153,0.943018,0.379642,0.322813,1.09115,0.399767,0.340927
99.1872,5.51902,1.15429,0.682147,6.55385,1.56377,0.901885,6.72749,1.63028,0.922428,4.3297,0.901086,0.509101,0.923618,0.375526,0.320655,1.11937,0.405474,0.338423
100.906,4.7557,1.15307,0.71621,6.48253,1.56248,0.895223,6.85134,1.63239,0.931195,4.34559,0.909864,0.507125,0.917636,0.377604,0.324016,1.11527,0.402861,0.33283
102.609,4.78571,1.17019,0.69945,6.34224,1.55968,0.903105,6.69949,1.62408,0.931813,4.26192,0.914356,0.502706,0.916123,0.38897,0.323476,1.121,0.405436,0.339381
104.313,4.74872,1.11506,0.710236,6.4804,1.56178,0.898035,6.75622,1.64442,0.924252,4.20059,0.919327,0.504178,0.921936,0.371232,0.322301,1.09647,0.397352,0.342207
106.008,4.56474,1.17212,0.671853,6.45301,1.56926,0.905639,6.71119,1.63004,0.935002,4.22997,0.920837,0.511722,0.919556,0.371604,0.319897,1.09154,0.400406,0.345622
107.735,4.95967,1.16585,0.705468,6.48459,1.56741,0.905343,6.80872,1.63625,0.930045,4.32805,0.903597,0.505017,0.91673,0.375623,0.336841,1.10479,0.39679,0.344547
109.47,4.93136,1.27733,0.714913,6.47043,1.5787,0.909205,6.84943,1.64205,0.9315,4.35155,0.902789,0.500496,0.917994,0.386687,0.32281,1.1056,0.397382,0.343549
111.175,4.73581,1.22824,0.700197,6.40679,1.56416,0.89881,6.71834,1.62914,0.933813,4.23206,0.90947,0.501242,0.917938,0.37771,0.324732,1.10479,0.400749,0.341185
112.876,4.8488,1.17737,0.678104,6.45516,1.56006,0.897023,6.73674,1.60419,0.900178,4.15093,0.920774,0.490802,0.90039,0.370261,0.321572,1.09036,0.403642,0.339895
114.552,4.53409,1.16053,0.67162,6.2332,1.5333,0.89036,6.61152,1.63024,0.91926,4.20045,0.902418,0.505647,0.916536,0.38409,0.324844,1.13851,0.40076,0.397102
116.952,8.62537,1.75925,1.03603,10.1518,2.15679,1.1904,8.69168,2.11271,0.960931,5.62368,1.17142,0.518281,1.00501,0.394476,0.33386,1.12238,0.573547,0.395507
119.058,6.6031,1.45623,0.748755,8.1583,1.70401,0.909884,8.58435,1.78555,0.960338,5.45041,1.21564,0.498402,0.931517,0.40861,0.487097,1.28957,0.414889,0.348111
121.177,6.61278,1.33342,0.767385,8.19933,1.88433,1.04572,8.40732,1.8195,0.929274,5.75611,0.913008,0.766922,1.0925,0.393107,0.330005,1.14955,0.415236,0.396423
123.317,6.79464,1.50043,0.73633,8.2063,1.73478,0.974078,8.48888,1.88201,1.12533,5.55642,1.36288,0.517262,1.00009,0.397006,0.336451,1.25449,0.414994,0.350164
125.402,6.55197,1.47578,0.869024,7.92021,1.72947,0.96288,8.04743,1.97356,0.975855,5.47715,1.16798,0.545432,1.01449,0.369087,0.329397,1.11994,0.619189,0.38366
127.503,6.43454,1.65223,0.704215,7.83744,1.73351,0.912443,8.45894,1.87275,0.954724,5.70104,1.18306,0.50949,0.928115,0.416817,0.478257,1.31173,0.418453,0.3486
129.634,6.78133,1.38781,0.760017,8.09228,1.85685,1.05007,8.32308,1.8408,0.933354,5.96582,0.948055,0.77148,1.07251,0.402195,0.332886,1.13235,0.420236,0.385535
132.816,9.23214,2.09108,4.24753,22.0585,2.08677,0.98109,8.31672,2.11946,0.961836,5.84855,1.17613,0.514097,0.978978,0.43024,0.334878,1.10795,0.433435,0.546007
134.918,6.02413,1.71509,0.823871,7.98287,1.72241,0.913147,8.55105,1.82735,0.981502,5.7488,1.07948,0.595581,0.928207,0.378427,0.350594,1.47974,0.413005,0.351111
137.056,6.3687,1.36088,0.804834,8.12479,1.78643,1.10964,8.68579,1.78445,0.932899,6.04767,0.935423,0.956597,1.01306,0.371595,0.328907,1.21441,0.407008,0.357481
139.174,6.51068,1.3791,0.702267,8.30969,1.72907,0.968458,8.45522,2.05919,1.06435,5.66476,1.09835,0.674406,0.940973,0.380772,0.328629,1.1814,0.404272,0.341833
141.296,6.34422,1.63525,0.703833,8.06944,1.73774,0.932689,8.59522,1.78562,0.988181,5.89651,1.04016,0.642167,0.921522,0.384698,0.325438,1.50969,0.406653,0.348653
143.161,6.53078,1.37896,0.795758,7.17288,1.57999,0.892305,6.86286,1.63461,0.93051,4.47748,0.906201,0.509805,0.925825,0.370266,0.323043,1.09113,0.41173,0.343952
144.91,5.00721,1.28985,0.704887,6.585,1.58974,0.906804,6.95129,1.63461,0.931295,4.29562,0.916417,0.503909,0.913977,0.378913,0.32913,1.1194,0.405529,0.342858
146.659,4.87445,1.26595,0.715213,6.71886,1.58296,0.901631,6.89521,1.63355,0.92243,4.42162,0.911978,0.503351,0.926322,0.374413,0.322918,1.09824,0.409635,0.338093
148.388,4.83765,1.17154,0.734259,6.4844,1.57943,0.898912,6.86641,1.62004,0.925167,4.41703,0.913357,0.507436,0.918,0.37199,0.322043,1.09211,0.403455,0.343036
150.105,4.59606,1.20122,0.70228,6.52008,1.57351,0.902782,6.8805,1.6483,0.927185,4.35705,0.914947,0.499947,0.914354,0.375582,0.326113,1.10299,0.402102,0.336633
151.843,5.00763,1.21581,0.687338,6.56846,1.59081,0.894751,6.91268,1.63544,0.929213,4.26232,0.921737,0.504262,0.911944,0.372973,0.322988,1.09587,0.40003,0.34348
153.566,4.72814,1.21021,0.688858,6.49883,1.58206,0.907483,6.85678,1.64474,0.932341,4.33954,0.936091,0.506739,0.930148,0.376127,0.327831,1.09708,0.401447,0.341109
155.307,4.58882,1.20743,0.694187,6.48583,1.57291,0.902952,6.89101,1.64325,0.918033,4.77056,0.899496,0.510919,0.925106,0.379812,0.325708,1.18049,0.401046,0.338653
157.116,5.17907,1.26174,0.683501,7.00366,1.55777,0.90747,7.57138,1.67991,0.915939,4.29843,0.971201,0.506873,0.92931,0.375738,0.324861,1.08948,0.40641,0.34633
158.957,5.19042,1.22029,0.697008,7.10045,1.58614,0.899011,7.72746,1.64244,0.920324,4.79356,0.924768,0.499589,0.909404,0.376313,0.325935,1.10272,0.406323,0.345566
160.802,5.09848,1.35344,0.759456,7.2112,1.60881,0.902016,7.73256,1.63837,0.920313,4.57567,0.899343,0.499217,0.933138,0.377649,0.325809,1.13865,0.400768,0.342757
162.591,5.29134,1.24492,0.688938,6.78735,1.5712,0.90508,7.14513,1.64582,0.921822,4.49615,0.942317,0.509993,0.928856,0.386188,0.327623,1.09062,0.403219,0.337536
164.592,5.36733,1.22688,0.698552,7.83376,1.70373,0.917953,8.88905,1.78606,0.937402,5.45973,0.942503,0.503836,0.939146,0.377951,0.324296,1.18995,0.404446,0.343824
166.585,5.86137,1.32551,0.766431,8.68636,1.68353,0.936692,8.00032,1.80093,0.937562,4.68875,0.96365,0.518383,0.919358,0.380842,0.326162,1.14916,0.411837,0.338896
168.553,5.66775,1.36551,0.713801,7.94487,1.68326,0.910145,8.48303,1.72839,0.937847,4.84269,0.902089,0.501355,0.938739,0.382297,0.321311,1.11505,0.409164,0.338788
170.494,5.69771,1.33071,0.731639,7.91313,1.65095,0.907238,7.99663,1.64977,0.936729,4.80616,0.930451,0.519729,0.943006,0.377636,0.327127,1.17421,0.408846,0.348492
172.364,5.32786,1.23634,0.728859,7.67676,1.59128,0.897527,7.59873,1.70444,0.934768,4.62345,0.922726,0.500087,0.946278,0.375185,0.320629,1.10478,0.407573,0.34225
174.26,5.50841,1.22262,0.755946,7.448,1.6255,0.909982,8.03427,1.67775,0.947596,4.6634,0.929575,0.503352,0.932529,0.379947,0.322044,1.1316,0.403945,0.34361
176.109,5.41992,1.43665,0.735668,7.35942,1.5946,0.921628,7.61024,1.65533,0.923804,4.29993,0.909569,0.498377,0.914498,0.374755,0.323047,1.09776,0.396259,0.343476
177.888,5.35761,1.21354,0.741724,6.67909,1.60908,0.905518,6.98221,1.70315,0.927458,4.33353,0.955481,0.518003,0.91486,0.36758,0.329418,1.12926,0.409442,0.341883
179.679,5.00296,1.34131,0.751024,6.7716,1.56634,0.896153,7.46735,1.63145,0.92066,4.39292,0.916063,0.505278,0.927662,0.373742,0.329141,1.10698,0.401098,0.347021
181.476,5.3205,1.29695,0.701197,6.96223,1.6177,0.89904,7.3102,1.65687,0.923918,4.19431,0.901706,0.498837,0.928326,0.374262,0.320741,1.10716,0.411432,0.338875
183.244,5.03591,1.22364,0.746377,6.73688,1.57276,0.901445,6.9742,1.68193,0.929949,4.46663,0.935125,0.501157,0.916525,0.380131,0.328768,1.11877,0.398587,0.337861
185.007,5.25748,1.25318,0.696698,6.64551,1.58034,0.896014,7.03634,1.64032,0.919091,4.29792,0.89688,0.503253,0.915317,0.381142,0.32226,1.09814,0.410823,0.340329
186.787,4.99426,1.2725,0.702513,6.8172,1.63742,0.898516,7.20626,1.65462,0.922635,4.44016,0.90204,0.501832,0.915621,0.388179,0.326301,1.09961,0.407287,0.346989
188.536,4.85919,1.25311,0.704289,6.56741,1.58828,0.898057,7.15359,1.68537,0.930056,4.26666,0.929187,0.510758,0.914127,0.370506,0.31897,1.11335,0.402733,0.340183
190.296,4.94749,1.38005,0.691082,6.7316,1.58821,0.904308,6.90942,1.64018,0.93258,4.4104,0.901137,0.506962,0.92609,0.380515,0.331373,1.11608,0.403628,0.336826
192.043,4.89485,1.24619,0.709742,6.57281,1.56467,0.902319,7.0017,1.6305,0.91736,4.43442,0.923388,0.506926,0.927506,0.374849,0.327449,1.0893,0.40736,0.339019
193.79,5.10334,1.24888,0.718289,6.55812,1.58221,0.90819,6.96534,1.63824,0.928459,4.223,0.904092,0.503416,0.91537,0.36883,0.33291,1.12397,0.401715,0.353351
195.512,4.84615,1.24393,0.7062,6.38212,1.59625,0.900779,6.88371,1.6446,0.928845,4.21817,0.907529,0.510676,0.927032,0.372234,0.324381,1.10425,0.421213,0.342226
197.227,4.48837,1.16542,0.680929,6.59556,1.60043,0.905731,6.91888,1.62944,0.933245,4.32419,0.922145,0.506198,0.922522,0.378353,0.323103,1.08965,0.405626,0.340442
198.966,5.03271,1.17923,0.688007,6.47761,1.58586,0.906856,6.98492,1.62378,0.934574,4.31693,0.901622,0.505596,0.919023,0.382159,0.323375,1.11989,0.39991,0.343
200.699,4.79882,1.23798,0.717978,6.45914,1.56361,0.904253,6.96095,1.63776,0.930022,4.35358,0.926156,0.514161,0.930808,0.373267,0.329847,1.11061,0.406698,0.338982
202.422,4.83843,1.26775,0.710141,6.49221,1.57955,0.906262,6.74612,1.64972,0.927814,4.28648,0.898833,0.506389,0.916283,0.375938,0.324191,1.11441,0.405338,0.344725
204.127,4.58164,1.08383,0.69431,6.42408,1.56171,0.910385,6.88868,1.6401,0.920362,4.34207,0.907416,0.506886,0.921259,0.37268,0.32571,1.1029,0.402604,0.342192
205.836,4.62394,1.2043,0.717425,6.42387,1.56952,0.901914,6.89785,1.62015,0.925816,4.25286,0.913426,0.508327,0.916705,0.371306,0.317264,1.09171,0.400548,0.341845
207.541,4.64206,1.17883,0.677834,6.41007,1.57881,0.903963,6.83762,1.62851,0.92064,4.28019,0.925619,0.506131,0.915063,0.374038,0.324553,1.10128,0.400683,0.338882
209.245,4.74078,1.22527,0.684088,6.36588,1.56991,0.909968,6.73873,1.62896,0.918159,4.22762,0.911516,0.507931,0.913686,0.377832,0.326145,1.12152,0.401108,0.345659
210.955,4.78293,1.26921,0.678961,6.43051,1.56732,0.906184,6.73477,1.63125,0.922932,4.20203,0.911852,0.506892,0.920639,0.37557,0.323655,1.09977,0.402753,0.344923
212.661,4.79525,1.15168,0.699846,6.36938,1.57106,0.905299,6.82526,1.62862,0.924331,4.18862,0.925932,0.504298,0.927935,0.381966,0.319423,1.10117,0.40276,0.342855
214.373,4.82712,1.23182,0.696326,6.31434,1.57776,0.903126,6.81248,1.62867,0.930676,4.23494,0.922718,0.512306,0.921188,0.383247,0.320357,1.11061,0.400885,0.340776
216.1,4.80501,1.15296,0.685923,6.47278,1.56706,0.906452,6.84321,1.65025,0.928436,4.45788,0.92623,0.509994,0.922914,0.37411,0.323218,1.09552,0.405673,0.344322
217.831,5.06499,1.2528,0.694595,6.37191,1.57233,0.905476,6.80659,1.63127,0.93164,4.31889,0.915168,0.504763,0.928642,0.375692,0.321227,1.10392,0.402704,0.340933
219.549,4.85311,1.13922,0.701815,6.46089,1.59073,0.902896,6.8259,1.63721,0.937502,4.24049,0.917739,0.50352,0.921365,0.376359,0.325162,1.12101,0.407969,0.342473
221.247,4.62004,1.18431,0.703723,6.43784,1.57452,0.906492,6.74954,1.63103,0.923914,4.17183,0.912848,0.503473,0.918673,0.369595,0.326192,1.10083,0.402467,0.336178
223.031,4.94668,1.25808,0.683021,6.52094,1.58627,0.894375,7.28251,1.62677,0.93145,4.8525,0.918371,0.506533,0.918043,0.377778,0.328083,1.13625,0.407419,0.339302
224.851,4.96448,1.35522,0.748963,7.07241,1.58519,0.891629,7.5289,1.6973,0.932419,4.54743,0.925662,0.501435,0.924972,0.374887,0.330751,1.09976,0.403847,0.34461
226.715,5.37391,1.21671,0.691398,7.21797,1.6476,0.911388,7.70688,1.69401,0.927252,4.787,0.93783,0.505776,0.927658,0.373102,0.323323,1.12899,0.408645,0.339861
228.535,5.10042,1.36489,0.716862,7.2837,1.622,0.904969,7.27865,1.6473,0.924069,4.44006,0.91918,0.510766,0.916444,0.375501,0.330226,1.14036,0.416887,0.344196
230.356,5.23253,1.30168,0.730847,7.0704,1.58781,0.902029,7.57864,1.75641,0.936323,4.25304,0.931831,0.497971,0.91075,0.373992,0.323305,1.10331,0.405387,0.343237
232.286,5.25126,1.16624,0.685606,7.15784,1.62434,0.902587,8.74843,1.69344,0.946228,5.21606,0.943588,0.497763,0.931842,0.382594,0.326095,1.21283,0.404245,0.345419
234.271,5.69504,1.38524,0.7247,7.78142,1.76271,0.946302,8.40751,1.74675,0.936678,5.19298,0.913264,0.503529,0.920112,0.380275,0.330119,1.15641,0.403413,0.341059
236.239,5.6705,1.27594,0.754213,7.9791,1.60286,0.915009,8.48932,1.74017,0.937781,4.81575,0.956947,0.501906,0.928525,0.364877,0.320924,1.1811,0.413819,0.343731
238.194,5.6552,1.34372,0.737126,7.80748,1.64906,0.897057,8.08978,1.79979,0.938386,5.0039,0.988457,0.499135,0.9288,0.376668,0.325079,1.14794,0.402843,0.340292
240.134,5.69197,1.16129,0.75676,7.73715,1.66248,0.925418,8.21977,1.64158,0.937263,4.89027,0.94922,0.504927,0.943771,0.389232,0.327396,1.14393,0.406543,0.348498
242.054,5.4982,1.28884,0.735027,7.65126,1.62111,0.900337,7.8335,1.74134,0.96759,4.9973,0.960294,0.516015,0.946686,0.369875,0.322923,1.11341,0.414562,0.345184
243.958,5.55051,1.26141,0.755131,7.62567,1.66566,0.897843,7.67003,1.72697,0.93743,4.82024,0.944489,0.505126,0.926746,0.373249,0.326919,1.18539,0.405348,0.333583
245.867,5.4463,1.35375,0.693952,7.29756,1.66117,0.936716,7.94794,1.69317,0.933635,5.06206,0.946324,0.504952,0.911644,0.373669,0.328028,1.16823,0.416005,0.348604
247.739,5.14942,1.26369,0.766998,7.38573,1.67585,0.92069,7.77479,1.73504,0.948472,4.65315,0.952274,0.512216,0.93634,0.378573,0.330241,1.14883,0.395586,0.337774
249.624,5.44901,1.2741,0.703752,7.31818,1.66761,0.919205,8.05016,1.73385,0.916052,4.53246,0.956662,0.502954,0.930546,0.375364,0.330818,1.11832,0.412032,0.342619
251.481,4.97412,1.30633,0.774169,7.30809,1.66929,0.916424,7.72904,1.67394,0.946564,4.73835,0.949624,0.518597,0.932519,0.380027,0.322915,1.09821,0.403998,0.334487
253.296,4.89295,1.25993,0.732584,6.99301,1.58935,0.911155,7.54638,1.71082,0.928586,4.65162,0.926232,0.499402,0.932854,0.377542,0.32278,1.11046,0.399853,0.342715
255.112,5.22123,1.2702,0.692093,6.91467,1.64413,0.907983,7.30565,1.68474,0.930726,4.65878,0.920557,0.502139,0.915612,0.37201,0.327149,1.12222,0.411874,0.34587
256.894,4.94874,1.31268,0.736251,7.0439,1.58496,0.904247,7.01177,1.63241,0.927343,4.45214,0.915553,0.512828,0.916873,0.378966,0.328094,1.11608,0.408682,0.340222
258.678,5.12767,1.30893,0.696515,6.83389,1.61087,0.897633,7.16694,1.67302,0.920963,4.39126,0.897667,0.499909,0.918852,0.381185,0.323938,1.10346,0.408135,0.340521
260.461,5.22217,1.17588,0.716318,6.54866,1.57446,0.905577,7.33052,1.67368,0.914089,4.52506,0.919431,0.510217,0.911775,0.377141,0.323809,1.13073,0.408239,0.338565
262.214,4.89817,1.21021,0.702005,6.68267,1.56936,0.906323,7.16949,1.62342,0.916749,4.33758,0.906752,0.502573,0.918389,0.368749,0.321792,1.10214,0.400668,0.343947
263.95,4.86013,1.15258,0.689686,6.58238,1.58485,0.891735,6.98531,1.63067,0.925524,4.36792,0.899774,0.500955,0.924531,0.375137,0.322787,1.10892,0.40456,0.342161
265.705,5.05808,1.20228,0.67865,6.72127,1.57915,0.898044,6.95167,1.63013,0.930985,4.39053,0.897654,0.504957,0.932815,0.372631,0.323574,1.10462,0.412352,0.340012
267.438,4.76625,1.2087,0.69652,6.6417,1.58355,0.902167,7.08187,1.64439,0.933948,4.16117,0.898212,0.505764,0.925883,0.372884,0.327886,1.10498,0.401918,0.341794
269.161,4.62452,1.22137,0.706725,6.56324,1.58107,0.90009,7.01225,1.63925,0.928876,4.2484,0.913079,0.505319,0.926156,0.367833,0.324911,1.09001,0.405839,0.33963
270.892,4.82702,1.2433,0.738989,6.44683,1.58093,0.907573,6.89898,1.63584,0.928199,4.3911,0.891297,0.500855,0.90658,0.37862,0.323275,1.10949,0.402628,0.338362
272.615,4.81376,1.24697,0.687128,6.52513,1.56388,0.896413,6.83759,1.63108,0.926083,4.22469,0.920851,0.508312,0.924347,0.371471,0.329109,1.12417,0.406014,0.339033
274.325,4.88723,1.16039,0.685931,6.31753,1.56205,0.91602,6.82825,1.62522,0.935395,4.23049,0.907726,0.50432,0.92451,0.377872,0.326192,1.10443,0.398918,0.337759
